product_id,product_category_id,product_name,product_selling_price,product_category_name,product_cost_price,product_max_discount,allowed_discounted_price
302,38,Nike+ Sportwatch GPS Powered by TomTom,149.0,Kids' Golf Clubs,89.4,20,119.2
303,38,Garmin Forerunner 910XT GPS Watch,399.99,Kids' Golf Clubs,239.99,20,319.99
304,38,Garmin Forerunner 220 GPS Watch with Premium ,299.99,Kids' Golf Clubs,179.99,20,239.99
305,38,Mio ALPHA Heart Rate Monitor/Sport Watch,199.0,Kids' Golf Clubs,119.4,20,159.2
306,38,Polar FT4 Heart Rate Monitor,89.99,Kids' Golf Clubs,53.99,15,76.49
307,38,Garmin Forerunner 910XT with HRM,449.99,Kids' Golf Clubs,269.99,20,359.99
308,38,Fitbit Zip Wireless Activity Tracker,59.95,Kids' Golf Clubs,35.97,15,50.96
309,38,Fitbit Aria Wi-Fi Smart Scale,129.95,Kids' Golf Clubs,77.97,20,103.96
310,38,Beats by Dr. Dre Solo2 Headphones,199.95,Kids' Golf Clubs,119.97,20,159.96
311,38,Polar Loop Activity Tracker,109.95,Kids' Golf Clubs,65.97,20,87.96
312,38,TomTom Multi-Sport Cardio + Cycle GPS Watch w,399.99,Kids' Golf Clubs,239.99,20,319.99
313,15,Under Armour Women's Seamless Essential Sport,24.99,Training by Sport,14.99,10,22.49
314,15,Nike Women's Studio Wrap,36.99,Training by Sport,22.19,10,33.29
315,15,Nike Women's Legend Tight Capris 2.0,60.0,Training by Sport,36.0,15,51.0
316,15,Nike Women's Legend Regular Capris 2.0,65.0,Training by Sport,39.0,15,55.25
317,15,Nike Women's Printed Studio Wrap,36.99,Training by Sport,22.19,10,33.29
318,15,Under Armour Women's Seamless Advantage Sport,29.99,Training by Sport,17.99,10,26.99
319,15,Under Armour Women's HeatGear Sonic Printed C,29.99,Training by Sport,17.99,10,26.99
320,15,Manduka PRO Yoga Mat,100.0,Training by Sport,60.0,20,80.0
321,15,Reebok Women's Fitness Essentials Regular Fit,34.0,Training by Sport,20.4,10,30.6
322,15,Nike Women's Studio Wrap Three-Part Pack,81.99,Training by Sport,49.19,15,69.69
323,15,Under Armour Women's Achieve T-Back Tank Top,24.99,Training by Sport,14.99,10,22.49
324,15,Reebok Women's Fitness Essential Slim Fit Cap,34.0,Training by Sport,20.4,10,30.6
325,15,lucy Women's Hatha Capri Leggings,79.0,Training by Sport,47.4,15,67.15
326,15,Mission Enduracool Instant Cooling Towel,14.99,Training by Sport,8.99,5,14.24
327,15,Reebok Women's Performance Regular Motion Fit,50.0,Training by Sport,30.0,15,42.5
328,15,Under Armour Women's Perfect Flowy Tank Top,32.99,Training by Sport,19.79,10,29.69
329,15,Under Armour Women's Essential Banded Tank To,49.99,Training by Sport,29.99,10,44.99
330,15,Nike Women's Dri-FIT Cotton Tight Capris,40.0,Training by Sport,24.0,10,36.0
331,15,The North Face Women's Be Calm Tank Top,38.0,Training by Sport,22.8,10,34.2
332,15,Under Armour Women's Pure Stretch Sheer Cheek,12.0,Training by Sport,7.2,5,11.4
333,15,lucy Women's Heart Center Tank Top,55.0,Training by Sport,33.0,15,46.75
334,15,Reebok Women's Fitness Essentials Regular Fit,38.0,Training by Sport,22.8,10,34.2
335,15,Nike Women's Dri-FIT Cotton Regular-Fit Capri,45.0,Training by Sport,27.0,10,40.5
336,15,"Nike Swoosh Headband - 2""",5.0,Training by Sport,3.0,5,4.75
337,16,Fitness Gear 300 lb Olympic Weight Set,209.99,As Seen on  TV!,125.99,20,167.99
338,16,Nike Men's Fingertrap Max Training Shoe,124.99,As Seen on  TV!,74.99,20,99.99
339,16,Elevation Training Mask 2.0,79.99,As Seen on  TV!,47.99,15,67.99
340,16,PRIMED 12' x 6' Instant Soccer Goal,149.99,As Seen on  TV!,89.99,20,119.99
341,16,Fitness Gear Pro Utility Bench,179.99,As Seen on  TV!,107.99,20,143.99
342,16,SKLZ Quickster 12' x 6' Portable Soccer Goal,149.99,As Seen on  TV!,89.99,20,119.99
343,16,Teeter Hang Ups NXT-S Inversion Table,299.99,As Seen on  TV!,179.99,20,239.99
344,16,Under Armour Men's Ignite Camo II Slide,34.99,As Seen on  TV!,20.99,10,31.49
345,16,Fitness Gear Pro Olympic Bench,249.99,As Seen on  TV!,149.99,20,199.99
346,16,Fitness Gear Pro Half Rack,349.99,As Seen on  TV!,209.99,20,279.99
347,16,adidas Brazuca Final Rio Top Glider Soccer Ba,29.99,As Seen on  TV!,17.99,10,26.99
348,16,McDavid HEX Extended Leg Sleeves,29.99,As Seen on  TV!,17.99,10,26.99
349,16,Franklin 12' x 6' Competition Steel Soccer Go,119.99,As Seen on  TV!,71.99,20,95.99
350,16,Nike Men's Comfort 2 Slide,44.99,As Seen on  TV!,26.99,10,40.49
351,16,Jugs Complete Practice Travel Screen,149.99,As Seen on  TV!,89.99,20,119.99
352,16,Under Armour Men's Ignite III Slide,34.99,As Seen on  TV!,20.99,10,31.49
353,16,Nike Men's Comfort 2 Slide,44.99,As Seen on  TV!,26.99,10,40.49
354,16,Nike Men's Fingertrap Max Training Shoe,124.99,As Seen on  TV!,74.99,20,99.99
355,16,Nike Men's Free Trainer 5.0 Training Shoe,99.99,As Seen on  TV!,59.99,15,84.99
356,16,PRIMED 7' x 5' Soccer Trainer,99.99,As Seen on  TV!,59.99,15,84.99
357,16,Under Armour Kids' Ignite III Slide,27.99,As Seen on  TV!,16.79,10,25.19
358,16,Reebok Women's Solid Classic Tank Swimsuit,64.99,As Seen on  TV!,38.99,15,55.24
359,16,Nike Men's Free TR 5.0 TB Training Shoe,99.99,As Seen on  TV!,59.99,15,84.99
360,16,Under Armour Women's Ignite VI Slide,31.99,As Seen on  TV!,19.19,10,28.79
361,17,Bowflex Uppercut,129.99,Cleats,77.99,20,103.99
362,17,Perfect Fitness Perfect Ab Strap Pro,29.99,Cleats,17.99,10,26.99
363,17,Total Gym 1100,199.99,Cleats,119.99,20,159.99
364,17,Total Gym 1400,299.99,Cleats,179.99,20,239.99
365,17,Perfect Fitness Perfect Rip Deck,59.99,Cleats,35.99,15,50.99
366,17,Gazelle Supreme Glider,299.99,Cleats,179.99,20,239.99
367,17,Gazelle Edge Pro Glider,149.99,Cleats,89.99,20,119.99
368,17,Pink BOSU Balance Trainer,119.99,Cleats,71.99,20,95.99
369,17,BOSU Ballast Ball,59.99,Cleats,35.99,15,50.99
370,17,Kettleglove Unisex Kettleball Gloves,19.99,Cleats,11.99,5,18.99
371,17,Total Gym 1900,399.99,Cleats,239.99,20,319.99
372,17,Perfect Ab Carver Pro,39.99,Cleats,23.99,10,35.99
373,17,Perfect Fitness Multi Gym Pro,39.99,Cleats,23.99,10,35.99
374,17,Perfect Pushup BASIC,19.99,Cleats,11.99,5,18.99
375,17,Gold's Gym K10 7-in-1 Body Building Kit,49.99,Cleats,29.99,10,44.99
376,17,Perfect Pushup V2 Performance,29.99,Cleats,17.99,10,26.99
377,17,Perfect Pullup Basic,19.99,Cleats,11.99,5,18.99
378,17,AB Roller Evolution,29.99,Cleats,17.99,10,26.99
379,17,Perfect Multi-Gym - As Seen on TV!,29.99,Cleats,17.99,10,26.99
380,17,BOSU Balance Trainer,119.99,Cleats,71.99,20,95.99
381,18,Under Armour Men's Highlight MC Football Clea,129.99,Men's Footwear,77.99,20,103.99
382,18,PUMA Men's evoPOWER 1 Tricks FG Soccer Cleat,189.99,Men's Footwear,113.99,20,151.99
383,18,Under Armour Men's Renegade D Mid Football Cl,89.99,Men's Footwear,53.99,15,76.49
384,18,Under Armour Men's Renegade D Mid Football Cl,89.99,Men's Footwear,53.99,15,76.49
385,18,Jordan Men's VI Retro TD Football Cleat,134.99,Men's Footwear,80.99,20,107.99
386,18,Nike Men's Vapor Carbon Elite TD Football Cle,129.99,Men's Footwear,77.99,20,103.99
387,18,adidas Kids' F5 Messi FG Soccer Cleat,34.99,Men's Footwear,20.99,10,31.49
389,18,Under Armour Men's Highlight MC Football Clea,129.99,Men's Footwear,77.99,20,103.99
390,18,Under Armour Men's Highlight MC Alter Ego Fla,139.99,Men's Footwear,83.99,20,111.99
391,18,Under Armour Men's Renegade D Mid Football Cl,89.99,Men's Footwear,53.99,15,76.49
392,18,Under Armour Kids' Highlight RM Alter Ego Sup,59.99,Men's Footwear,35.99,15,50.99
393,18,Under Armour Men's Highlight MC Football Clea,129.99,Men's Footwear,77.99,20,103.99
394,18,Nike Men's Fingertrap Max Training Shoe,124.99,Men's Footwear,74.99,20,99.99
395,18,adidas Kids' F10 Messi TRX FG Soccer Cleat,44.99,Men's Footwear,26.99,10,40.49
396,18,Under Armour Men's Highlight MC Football Clea,129.99,Men's Footwear,77.99,20,103.99
397,18,Under Armour Kids' Highlight RM Football Clea,54.99,Men's Footwear,32.99,15,46.74
398,18,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99,Men's Footwear,35.99,15,50.99
399,18,Under Armour Men's Highlight MC Alter Ego Hul,139.99,Men's Footwear,83.99,20,111.99
400,18,Under Armour Men's Highlight MC Football Clea,129.99,Men's Footwear,77.99,20,103.99
401,18,adidas Men's F10 Messi FG Soccer Cleat,59.99,Men's Footwear,35.99,15,50.99
402,18,Under Armour Men's Highlight MC Alter Ego Cap,139.99,Men's Footwear,83.99,20,111.99
403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Men's Footwear,77.99,20,103.99
404,18,Nike Men's Vapor Carbon Elite TD Football Cle,129.99,Men's Footwear,77.99,20,103.99
405,19,Under Armour Men's Highlight MC Football Clea,129.99,Women's Footwear,77.99,20,103.99
406,19,Nike+ Fuelband SE,99.0,Women's Footwear,59.4,15,84.15
407,19,PUMA Men's evoPOWER 1 Tricks FG Soccer Cleat,189.99,Women's Footwear,113.99,20,151.99
408,19,Fitbit Flex Wireless Activity & Sleep Wristba,99.95,Women's Footwear,59.97,15,84.96
409,19,Under Armour Men's Renegade D Mid Football Cl,89.99,Women's Footwear,53.99,15,76.49
410,19,Nike Men's Free 5.0+ Running Shoe,99.99,Women's Footwear,59.99,15,84.99
411,19,Under Armour Men's Renegade D Mid Football Cl,89.99,Women's Footwear,53.99,15,76.49
412,19,Jordan Men's VI Retro TD Football Cleat,134.99,Women's Footwear,80.99,20,107.99
413,19,Nike Men's Vapor Carbon Elite TD Football Cle,129.99,Women's Footwear,77.99,20,103.99
415,19,Under Armour Men's Highlight MC Football Clea,129.99,Women's Footwear,77.99,20,103.99
416,19,Nike Men's Free 5.0 Running Shoe,99.99,Women's Footwear,59.99,15,84.99
417,19,Under Armour Men's Highlight MC Alter Ego Fla,139.99,Women's Footwear,83.99,20,111.99
418,19,Under Armour Men's Renegade D Mid Football Cl,89.99,Women's Footwear,53.99,15,76.49
419,19,Brooks Men's Adrenaline GTS 13 Running Shoe,89.99,Women's Footwear,53.99,15,76.49
420,19,Under Armour Men's Highlight MC Football Clea,129.99,Women's Footwear,77.99,20,103.99
421,19,Nike Men's Fingertrap Max Training Shoe,124.99,Women's Footwear,74.99,20,99.99
422,19,Under Armour Men's Highlight MC Football Clea,129.99,Women's Footwear,77.99,20,103.99
423,19,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99,Women's Footwear,35.99,15,50.99
424,19,Under Armour Men's Highlight MC Alter Ego Hul,139.99,Women's Footwear,83.99,20,111.99
425,19,Nike Men's Air Max 2014 Running Shoe,149.99,Women's Footwear,89.99,20,119.99
426,19,Under Armour Men's Highlight MC Football Clea,129.99,Women's Footwear,77.99,20,103.99
427,19,adidas Men's F10 Messi FG Soccer Cleat,59.99,Women's Footwear,35.99,15,50.99
428,19,Under Armour Men's Highlight MC Alter Ego Cap,139.99,Women's Footwear,83.99,20,111.99
429,20,Brooks Women's Adrenaline GTS 13 Running Shoe,89.99,Kids' Footwear,53.99,15,76.49
430,20,Nike+ Fuelband SE,99.0,Kids' Footwear,59.4,15,84.15
431,20,Fitbit Flex Wireless Activity & Sleep Wristba,99.95,Kids' Footwear,59.97,15,84.96
432,20,Nike Women's Free 4.0 Running Shoe,89.99,Kids' Footwear,53.99,15,76.49
433,20,Under Armour Women's Micro G Skulpt Running S,54.97,Kids' Footwear,32.98,15,46.72
434,20,Brooks Women's Ghost 6 Running Shoe,89.99,Kids' Footwear,53.99,15,76.49
435,20,Nike Women's Free 5.0+ Running Shoe,99.99,Kids' Footwear,59.99,15,84.99
436,20,Brooks Women's Ghost 6 Running Shoe,89.99,Kids' Footwear,53.99,15,76.49
437,20,ASICS Women's GEL-Noosa Tri 9 Running Shoe,139.99,Kids' Footwear,83.99,20,111.99
438,20,Nike Women's Free 5.0 TR FIT PRT 4 Training S,94.99,Kids' Footwear,56.99,15,80.74
439,20,ASICS Women's GEL-Nimbus 15 Running Shoe,119.99,Kids' Footwear,71.99,20,95.99
440,20,Nike Men's Mercurial Victory IV FG Soccer Cle,59.97,Kids' Footwear,35.98,15,50.97
441,20,ASICS Women's GEL-Cumulus 15 Running Shoe,89.99,Kids' Footwear,53.99,15,76.49
442,20,Nike Dri-FIT Crew Sock 6 Pack,22.0,Kids' Footwear,13.2,10,19.8
443,20,Nike Women's Air Pegasus+ 30 Running Shoe,89.99,Kids' Footwear,53.99,15,76.49
444,20,Nike Women's Downshifter 5 Running Shoe,49.98,Kids' Footwear,29.99,10,44.98
445,20,Nike Women's Air Pegasus+ 30 Running Shoe,89.99,Kids' Footwear,53.99,15,76.49
446,20,Nike Women's LunarGlide+ 5 Running Shoe,109.99,Kids' Footwear,65.99,20,87.99
447,20,Nike Women's Free TR Connect 2 Training Shoe,109.99,Kids' Footwear,65.99,20,87.99
448,20,Nike Women's Zoom Fly Running Shoe,89.99,Kids' Footwear,53.99,15,76.49
449,20,Mizuno Women's Wave Inspire 9 Running Shoe,79.97,Kids' Footwear,47.98,15,67.97
450,20,Garmin Forerunner 220 GPS Watch,249.99,Kids' Footwear,149.99,20,199.99
451,20,Garmin Women's Forerunner 10 GPS Watch,129.99,Kids' Footwear,77.99,20,103.99
452,20,Garmin vivofit Fitness Band with HRM,169.99,Kids' Footwear,101.99,20,135.99
453,21,Nike Kids' Grade School KD VI Basketball Shoe,99.99,Featured Shops,59.99,15,84.99
454,21,adidas Kids' F5 Messi FG Soccer Cleat,34.99,Featured Shops,20.99,10,31.49
455,21,Under Armour Kids' Highlight RM Alter Ego Sup,59.99,Featured Shops,35.99,15,50.99
456,21,adidas Kids' F10 Messi TRX FG Soccer Cleat,44.99,Featured Shops,26.99,10,40.49
457,21,Under Armour Kids' Highlight RM Football Clea,54.99,Featured Shops,32.99,15,46.74
458,21,Nike Kids' Grade School LeBron XI Basketball ,139.99,Featured Shops,83.99,20,111.99
459,21,Under Armour Kids' Highlight RM Alter Ego Cap,59.99,Featured Shops,35.99,15,50.99
460,21,Under Armour Kids' Highlight RM Alter Ego Bat,59.99,Featured Shops,35.99,15,50.99
461,21,Under Armour Kids' Highlight RM Football Clea,54.99,Featured Shops,32.99,15,46.74
462,21,Under Armour Kids' Highlight RM Alter Ego Fla,59.99,Featured Shops,35.99,15,50.99
463,21,Nike Kids' Grade School KD VI Basketball Shoe,99.99,Featured Shops,59.99,15,84.99
464,21,Nike Kids' Vapor Strike 4 Mid TD Football Cle,59.99,Featured Shops,35.99,15,50.99
465,21,Under Armour Kids' Highlight RM Football Clea,54.99,Featured Shops,32.99,15,46.74
466,21,Under Armour Kids' Highlight RM Alter Ego Hul,59.99,Featured Shops,35.99,15,50.99
467,21,Nike Kids' Vapor Strike 4 Mid TD Football Cle,59.99,Featured Shops,35.99,15,50.99
468,21,Under Armour Kids' C1N MC Football Cleat,69.99,Featured Shops,41.99,15,59.49
469,21,Nike Kids' Vapor Strike 4 Mid TD Football Cle,59.99,Featured Shops,35.99,15,50.99
470,21,adidas Kids' RG III Mid Football Cleat,69.99,Featured Shops,41.99,15,59.49
471,21,Nike Kids' Grade School KD VI Basketball Shoe,99.99,Featured Shops,59.99,15,84.99
472,21,Nike Kids' Vapor Strike 4 Mid TD Football Cle,59.99,Featured Shops,35.99,15,50.99
473,21,Under Armour Kids' Highlight RM Football Clea,54.99,Featured Shops,32.99,15,46.74
474,21,Nike Hyper Elite Crew Basketball Sock,18.0,Featured Shops,10.8,5,17.1
475,21,Nike Kids' Vapor Strike 4 Mid TD Football Cle,59.99,Featured Shops,35.99,15,50.99
476,21,Reebok All Sport Athletic Sock,8.0,Featured Shops,4.8,5,7.6
477,22,Nike Women's Tempo Shorts,30.0,Accessories,18.0,10,27.0
478,22,Nike Women's Tempo Shorts,30.0,Accessories,18.0,10,27.0
479,22,Brooks Women's Adrenaline GTS 13 Running Shoe,89.99,Accessories,53.99,15,76.49
480,22,Nike+ Fuelband SE,99.0,Accessories,59.4,15,84.15
481,22,Top Flite Women's XL 12-Piece Complete Set - ,179.98,Accessories,107.99,20,143.98
482,22,Fitbit Flex Wireless Activity & Sleep Wristba,99.95,Accessories,59.97,15,84.96
483,22,Nike Women's Tempo Shorts,30.0,Accessories,18.0,10,27.0
484,22,Nike Men's Free 5.0+ Running Shoe,99.99,Accessories,59.99,15,84.99
485,22,"Nike Women's Pro Core 3"" Compression Shorts",28.0,Accessories,16.8,10,25.2
486,22,Coleman River Gorge 6 Person Dome Tent,79.98,Accessories,47.99,15,67.98
487,22,Jordan Men's VI Retro TD Football Cleat,134.99,Accessories,80.99,20,107.99
488,22,SOLE E25 Elliptical,999.99,Accessories,599.99,20,799.99
489,22,Nike Kids' Grade School KD VI Basketball Shoe,99.99,Accessories,59.99,15,84.99
490,22,Nike Women's Free 4.0 Running Shoe,89.99,Accessories,53.99,15,76.49
491,22,Under Armour Women's Micro G Skulpt Running S,54.97,Accessories,32.98,15,46.72
492,22,Nike Men's Free 5.0 Running Shoe,99.99,Accessories,59.99,15,84.99
493,22,Brooks Women's Ghost 6 Running Shoe,89.99,Accessories,53.99,15,76.49
494,22,Nike Women's Pro Victory Compression Bra,21.99,Accessories,13.19,10,19.79
495,22,Slazenger Women's Ava Sleeveless Fashion Golf,32.0,Accessories,19.2,10,28.8
496,22,SOLE F85 Treadmill,1799.99,Accessories,1079.99,20,1439.99
497,22,Nike Women's Free 5.0+ Running Shoe,99.99,Accessories,59.99,15,84.99
498,22,Brooks Men's Adrenaline GTS 13 Running Shoe,89.99,Accessories,53.99,15,76.49
499,22,Brooks Women's Ghost 6 Running Shoe,89.99,Accessories,53.99,15,76.49
500,22,Kijaro Dual Lock Chair,29.99,Accessories,17.99,10,26.99
501,24,Nike Men's USA White Home Stadium Soccer Jers,90.0,Women's Apparel,54.0,15,76.5
502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,Women's Apparel,30.0,15,42.5
503,24,Nike Youth USA Away Stadium Replica Soccer Je,75.0,Women's Apparel,45.0,15,63.75
504,24,adidas Brazuca 2014 Top Glider Soccer Ball,29.99,Women's Apparel,17.99,10,26.99
505,24,Nike Men's USA Away Stadium Replica Soccer Je,90.0,Women's Apparel,54.0,15,76.5
506,24,adidas Men's Germany Home Soccer Jersey,90.0,Women's Apparel,54.0,15,76.5
507,24,Nike+ Fuelband SE,99.0,Women's Apparel,59.4,15,84.15
508,24,PUMA Men's evoPOWER 1 Tricks FG Soccer Cleat,189.99,Women's Apparel,113.99,20,151.99
509,24,adidas Brazuca 2014 Top Repliqu̩ Soccer Ball,39.99,Women's Apparel,23.99,10,35.99
510,24,Fitbit Flex Wireless Activity & Sleep Wristba,99.95,Women's Apparel,59.97,15,84.96
511,24,"Nike Women's Pro Core 3"" Compression Shorts",28.0,Women's Apparel,16.8,10,25.2
512,24,Nike Men's Flat Front Tech Golf Shorts,65.0,Women's Apparel,39.0,15,55.25
513,24,adidas Brazuca 2014 Official Match Ball,159.99,Women's Apparel,95.99,20,127.99
514,24,adidas Men's Germany Black/Red Away Match Soc,90.0,Women's Apparel,54.0,15,76.5
515,24,adidas Kids' F5 Messi FG Soccer Cleat,34.99,Women's Apparel,20.99,10,31.49
516,24,Callaway X Hot Laser Rangefinder,229.99,Women's Apparel,137.99,20,183.99
518,24,Nike Women's Pro Victory Compression Bra,21.99,Women's Apparel,13.19,10,19.79
519,24,adidas Men's Mexico Home Soccer Jersey,90.0,Women's Apparel,54.0,15,76.5
520,24,adidas Men's Ultimate Short Sleeve Shirt,22.0,Women's Apparel,13.2,10,19.8
521,24,Nike Men's Dri-FIT Flat Front Tech Golf Pants,80.0,Women's Apparel,48.0,15,68.0
522,24,Reebok Men's Full Zip Training Jacket,29.97,Women's Apparel,17.98,10,26.97
523,24,adidas Kids' F10 Messi TRX FG Soccer Cleat,44.99,Women's Apparel,26.99,10,40.49
524,24,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99,Women's Apparel,35.99,15,50.99
525,25,Nike Women's Tempo Shorts,30.0,Boys' Apparel,18.0,10,27.0
526,25,Nike Men's USA White Home Stadium Soccer Jers,90.0,Boys' Apparel,54.0,15,76.5
527,25,Nike Women's Tempo Shorts,30.0,Boys' Apparel,18.0,10,27.0
528,25,Nike Youth USA Away Stadium Replica Soccer Je,75.0,Boys' Apparel,45.0,15,63.75
529,25,adidas Brazuca 2014 Top Glider Soccer Ball,29.99,Boys' Apparel,17.99,10,26.99
530,25,Brooks Women's Adrenaline GTS 13 Running Shoe,89.99,Boys' Apparel,53.99,15,76.49
531,25,Nike Men's USA Away Stadium Replica Soccer Je,90.0,Boys' Apparel,54.0,15,76.5
532,25,adidas Men's Germany Home Soccer Jersey,90.0,Boys' Apparel,54.0,15,76.5
533,25,Nike+ Fuelband SE,99.0,Boys' Apparel,59.4,15,84.15
534,25,PUMA Men's evoPOWER 1 Tricks FG Soccer Cleat,189.99,Boys' Apparel,113.99,20,151.99
535,25,adidas Brazuca 2014 Top Repliqu̩ Soccer Ball,39.99,Boys' Apparel,23.99,10,35.99
536,25,Top Flite Women's XL 12-Piece Complete Set - ,179.98,Boys' Apparel,107.99,20,143.98
537,25,Fitbit Flex Wireless Activity & Sleep Wristba,99.95,Boys' Apparel,59.97,15,84.96
538,25,Nike Women's Tempo Shorts,30.0,Boys' Apparel,18.0,10,27.0
539,25,"Nike Women's Pro Core 3"" Compression Shorts",28.0,Boys' Apparel,16.8,10,25.2
540,25,Coleman River Gorge 6 Person Dome Tent,79.98,Boys' Apparel,47.99,15,67.98
541,25,adidas Brazuca 2014 Official Match Ball,159.99,Boys' Apparel,95.99,20,127.99
542,25,adidas Men's Germany Black/Red Away Match Soc,90.0,Boys' Apparel,54.0,15,76.5
543,25,Lady Hagen Women's Milan Golf Polo,25.0,Boys' Apparel,15.0,10,22.5
544,25,adidas Kids' F5 Messi FG Soccer Cleat,34.99,Boys' Apparel,20.99,10,31.49
545,25,Callaway X Hot Laser Rangefinder,229.99,Boys' Apparel,137.99,20,183.99
546,25,Nike Women's Free 4.0 Running Shoe,89.99,Boys' Apparel,53.99,15,76.49
548,25,Under Armour Women's Micro G Skulpt Running S,54.97,Boys' Apparel,32.98,15,46.72
549,26,Lotto Men's Zhero Gravity V 700 TF Soccer Cle,59.99,Girls' Apparel,35.99,15,50.99
550,26,adidas Men's 2014 All-Star Game Tactile Hunte,20.0,Girls' Apparel,12.0,5,19.0
551,26,Lotto Men's Zhero Gravity V 700 TF Soccer Cle,59.99,Girls' Apparel,35.99,15,50.99
552,26,Lotto Men's Zhero Gravity V 700 TF Soccer Cle,59.99,Girls' Apparel,35.99,15,50.99
553,26,adidas Men's 2014 MLS All-Star Game Dueling T,24.0,Girls' Apparel,14.4,10,21.6
554,26,adidas Men's 2014 MLS All-Star Game Cross Bla,20.0,Girls' Apparel,12.0,5,19.0
555,26,adidas Original Men's 2014 MLS All-Star Game ,28.0,Girls' Apparel,16.8,10,25.2
556,26,adidas Original Men's 2014 MLS All-Star Game ,28.0,Girls' Apparel,16.8,10,25.2
557,26,adidas Men's 2014 MLS All-Star Game Rose City,28.0,Girls' Apparel,16.8,10,25.2
558,26,adidas Men's 2014 MLS All-Star Game Crest Gre,28.0,Girls' Apparel,16.8,10,25.2
559,26,adidas Women's 2014 MLS All-Star Game Dueling,28.0,Girls' Apparel,16.8,10,25.2
560,26,adidas Men's 2014 MLS All-Star Game Replica B,85.0,Girls' Apparel,51.0,15,72.25
561,26,adidas Men's 2014 MLS All-Star Game Lumber Hu,22.0,Girls' Apparel,13.2,10,19.8
562,26,adidas Men's 2014 MLS All-Star Game Axis Hunt,22.0,Girls' Apparel,13.2,10,19.8
563,26,adidas Men's Germany 2014 FIFA World Cup Braz,22.0,Girls' Apparel,13.2,10,19.8
564,26,Nike Men's Deutschland Weltmeister Winners Bl,30.0,Girls' Apparel,18.0,10,27.0
565,26,adidas Youth Germany Black/Red Away Match Soc,70.0,Girls' Apparel,42.0,15,59.5
566,26,adidas Men's Germany Black/Red Away Match Soc,90.0,Girls' Apparel,54.0,15,76.5
567,26,adidas Men's Germany Black Crest Away Tee,25.0,Girls' Apparel,15.0,10,22.5
568,26,adidas Youth Germany Black Crest Tee,18.0,Girls' Apparel,10.8,5,17.1
569,26,adidas Men's Germany Home Soccer Jersey,90.0,Girls' Apparel,54.0,15,76.5
570,26,adidas Men's Germany Home Replica White Top,50.0,Girls' Apparel,30.0,15,42.5
571,26,TYR Boys' Venom Blade Splice Jammer,51.99,Girls' Apparel,31.19,15,44.19
572,26,TYR Boys' Team Digi Jammer,39.99,Girls' Apparel,23.99,10,35.99
573,27,Lotto Men's Zhero Gravity V 700 TF Soccer Cle,59.99,Accessories,35.99,15,50.99
574,27,adidas Men's 2014 All-Star Game Tactile Hunte,20.0,Accessories,12.0,5,19.0
575,27,Lotto Men's Zhero Gravity V 700 TF Soccer Cle,59.99,Accessories,35.99,15,50.99
576,27,Lotto Men's Zhero Gravity V 700 TF Soccer Cle,59.99,Accessories,35.99,15,50.99
577,27,adidas Men's 2014 MLS All-Star Game Dueling T,24.0,Accessories,14.4,10,21.6
578,27,adidas Men's 2014 MLS All-Star Game Cross Bla,20.0,Accessories,12.0,5,19.0
579,27,adidas Original Men's 2014 MLS All-Star Game ,28.0,Accessories,16.8,10,25.2
580,27,adidas Original Men's 2014 MLS All-Star Game ,28.0,Accessories,16.8,10,25.2
581,27,adidas Men's 2014 MLS All-Star Game Rose City,28.0,Accessories,16.8,10,25.2
582,27,adidas Men's 2014 MLS All-Star Game Crest Gre,28.0,Accessories,16.8,10,25.2
583,27,adidas Women's 2014 MLS All-Star Game Dueling,28.0,Accessories,16.8,10,25.2
584,27,adidas Men's 2014 MLS All-Star Game Replica B,85.0,Accessories,51.0,15,72.25
585,27,adidas Men's 2014 MLS All-Star Game Lumber Hu,22.0,Accessories,13.2,10,19.8
586,27,adidas Men's 2014 MLS All-Star Game Axis Hunt,22.0,Accessories,13.2,10,19.8
587,27,adidas Men's Germany 2014 FIFA World Cup Braz,22.0,Accessories,13.2,10,19.8
588,27,Nike Men's Deutschland Weltmeister Winners Bl,30.0,Accessories,18.0,10,27.0
589,27,adidas Youth Germany Black/Red Away Match Soc,70.0,Accessories,42.0,15,59.5
590,27,adidas Men's Germany Black/Red Away Match Soc,90.0,Accessories,54.0,15,76.5
591,27,adidas Men's Germany Black Crest Away Tee,25.0,Accessories,15.0,10,22.5
592,27,adidas Youth Germany Black Crest Tee,18.0,Accessories,10.8,5,17.1
593,27,adidas Men's Germany Home Soccer Jersey,90.0,Accessories,54.0,15,76.5
594,27,adidas Men's Germany Home Replica White Top,50.0,Accessories,30.0,15,42.5
595,27,TYR Girls' Phoenix Maxfit Back Swimsuit,75.99,Accessories,45.59,15,64.59
596,27,TYR Girls' Palisade Maxfit Back Swimsuit,75.99,Accessories,45.59,15,64.59
597,41,Nike+ Fuelband SE,99.0,Trade-In,59.4,15,84.15
598,41,Fitbit Flex Wireless Activity & Sleep Wristba,99.95,Trade-In,59.97,15,84.96
599,41,Callaway X Hot Laser Rangefinder,229.99,Trade-In,137.99,20,183.99
